week,state,state_name,disease,cases,incidence_per_capita,LastDayWeek,MonthMax,Year,MonthName,t_avg,tavg_anomaly,precipitate,pcp_anomaly
196604,IA,iowa,HEPATITIS A,2,0.07,1966-01-22,1,1966,January,0.360759493670886,0.38541666666666663,0.13198324022346367,0.22179878048780488
196604,IA,iowa,MEASLES,89,3.22,1966-01-22,1,1966,January,0.360759493670886,0.38541666666666663,0.13198324022346367,0.22179878048780488
196604,IA,iowa,RUBELLA,32,1.16,1966-01-22,1,1966,January,0.360759493670886,0.38541666666666663,0.13198324022346367,0.22179878048780488
196604,ID,idaho,HEPATITIS A,1,0.15,1966-01-22,1,1966,January,0.3945147679324894,0.484375,0.06354748603351955,0.2263719512195122
196604,ID,idaho,MEASLES,58,8.42,1966-01-22,1,1966,January,0.3945147679324894,0.484375,0.06354748603351955,0.2263719512195122
196604,ID,idaho,RUBELLA,1,0.15,1966-01-22,1,1966,January,0.3945147679324894,0.484375,0.06354748603351955,0.2263719512195122
196604,IL,illinois,HEPATITIS A,33,0.3,1966-01-22,1,1966,January,0.4852320675105485,0.3958333333333333,0.3687150837988827,0.4207317073170732
196604,IL,illinois,MEASLES,507,4.68,1966-01-22,1,1966,January,0.4852320675105485,0.3958333333333333,0.3687150837988827,0.4207317073170732
196604,IL,illinois,RUBELLA,39,0.36,1966-01-22,1,1966,January,0.4852320675105485,0.3958333333333333,0.3687150837988827,0.4207317073170732
196604,IN,indiana,HEPATITIS A,19,0.38,1966-01-22,1,1966,January,0.4873417721518988,0.40104166666666663,0.32192737430167595,0.3635670731707317
196604,IN,indiana,MEASLES,76,1.52,1966-01-22,1,1966,January,0.4873417721518988,0.40104166666666663,0.32192737430167595,0.3635670731707317
196604,IN,indiana,RUBELLA,15,0.3,1966-01-22,1,1966,January,0.4873417721518988,0.40104166666666663,0.32192737430167595,0.3635670731707317
196604,KS,kansas,HEPATITIS A,3,0.14,1966-01-22,1,1966,January,0.5464135021097046,0.390625,0.10893854748603352,0.2378048780487805
196604,KY,kentucky,HEPATITIS A,18,0.57,1966-01-22,1,1966,January,0.5991561181434599,0.35416666666666663,0.43365921787709494,0.46875
196604,KY,kentucky,MEASLES,337,10.71,1966-01-22,1,1966,January,0.5991561181434599,0.35416666666666663,0.43365921787709494,0.46875
196604,KY,kentucky,RUBELLA,33,1.05,1966-01-22,1,1966,January,0.5991561181434599,0.35416666666666663,0.43365921787709494,0.46875
196604,LA,louisiana,HEPATITIS A,5,0.14,1966-01-22,1,1966,January,0.8924050632911392,0.34375,0.5223463687150837,0.5114329268292683
196604,LA,louisiana,MEASLES,4,0.11,1966-01-22,1,1966,January,0.8924050632911392,0.34375,0.5223463687150837,0.5114329268292683
196604,MA,massachusetts,HEPATITIS A,18,0.33,1966-01-22,1,1966,January,0.41772151898734167,0.4635416666666667,0.08100558659217877,0.09984756097560976
196604,MA,massachusetts,MEASLES,14,0.25,1966-01-22,1,1966,January,0.41772151898734167,0.4635416666666667,0.08100558659217877,0.09984756097560976
196604,MA,massachusetts,RUBELLA,20,0.36,1966-01-22,1,1966,January,0.41772151898734167,0.4635416666666667,0.08100558659217877,0.09984756097560976
196604,MD,maryland,HEPATITIS A,8,0.22,1966-01-22,1,1966,January,0.5548523206751055,0.375,0.2751396648044692,0.34451219512195125
196604,MD,maryland,MEASLES,113,3.06,1966-01-22,1,1966,January,0.5548523206751055,0.375,0.2751396648044692,0.34451219512195125
196604,MD,maryland,RUBELLA,10,0.27,1966-01-22,1,1966,January,0.5548523206751055,0.375,0.2751396648044692,0.34451219512195125
196604,ME,maine,HEPATITIS A,7,0.7,1966-01-22,1,1966,January,0.2742616033755274,0.5729166666666666,0.055167597765363126,0.11356707317073172
196604,ME,maine,MEASLES,4,0.4,1966-01-22,1,1966,January,0.2742616033755274,0.5729166666666666,0.055167597765363126,0.11356707317073172
196604,ME,maine,RUBELLA,11,1.1,1966-01-22,1,1966,January,0.2742616033755274,0.5729166666666666,0.055167597765363126,0.11356707317073172
196604,MI,michigan,HEPATITIS A,71,0.83,1966-01-22,1,1966,January,0.32067510548523204,0.484375,0.1892458100558659,0.31097560975609756
196604,MI,michigan,MEASLES,550,6.46,1966-01-22,1,1966,January,0.32067510548523204,0.484375,0.1892458100558659,0.31097560975609756
196604,MI,michigan,RUBELLA,44,0.52,1966-01-22,1,1966,January,0.32067510548523204,0.484375,0.1892458100558659,0.31097560975609756
196604,MN,minnesota,HEPATITIS A,11,0.3,1966-01-22,1,1966,January,0.1308016877637131,0.3125,0.14315642458100558,0.3041158536585366
196604,MN,minnesota,MEASLES,114,3.15,1966-01-22,1,1966,January,0.1308016877637131,0.3125,0.14315642458100558,0.3041158536585366
196604,MN,minnesota,RUBELLA,8,0.22,1966-01-22,1,1966,January,0.1308016877637131,0.3125,0.14315642458100558,0.3041158536585366
196604,MO,missouri,HEPATITIS A,6,0.13,1966-01-22,1,1966,January,0.5675105485232067,0.40104166666666663,0.348463687150838,0.3849085365853659
196604,MO,missouri,MEASLES,4,0.09,1966-01-22,1,1966,January,0.5675105485232067,0.40104166666666663,0.348463687150838,0.3849085365853659
196604,MS,mississippi,HEPATITIS A,11,0.49,1966-01-22,1,1966,January,0.8227848101265823,0.359375,0.44413407821229045,0.3932926829268293
196604,MS,mississippi,MEASLES,12,0.53,1966-01-22,1,1966,January,0.8227848101265823,0.359375,0.44413407821229045,0.3932926829268293
196604,NC,north carolina,HEPATITIS A,11,0.22,1966-01-22,1,1966,January,0.6898734177215189,0.33854166666666663,0.18226256983240222,0.23856707317073172
196604,NC,north carolina,MEASLES,2,0.04,1966-01-22,1,1966,January,0.6898734177215189,0.33854166666666663,0.18226256983240222,0.23856707317073172
196604,ND,north dakota,HEPATITIS A,1,0.15,1966-01-22,1,1966,January,0.10548523206751059,0.26041666666666663,0.09287709497206705,0.301829268292683
196604,ND,north dakota,MEASLES,43,6.65,1966-01-22,1,1966,January,0.10548523206751059,0.26041666666666663,0.09287709497206705,0.301829268292683
196604,ND,north dakota,RUBELLA,4,0.62,1966-01-22,1,1966,January,0.10548523206751059,0.26041666666666663,0.09287709497206705,0.301829268292683
196604,NH,new hampshire,HEPATITIS A,2,0.29,1966-01-22,1,1966,January,0.30590717299578063,0.484375,0.08449720670391062,0.1272865853658537
196604,NH,new hampshire,MEASLES,0,0.0,1966-01-22,1,1966,January,0.30590717299578063,0.484375,0.08449720670391062,0.1272865853658537
196604,NH,new hampshire,RUBELLA,2,0.29,1966-01-22,1,1966,January,0.30590717299578063,0.484375,0.08449720670391062,0.1272865853658537
196604,NJ,new jersey,HEPATITIS A,18,0.26,1966-01-22,1,1966,January,0.5084388185654009,0.4166666666666667,0.20041899441340782,0.24314024390243905
196604,NJ,new jersey,MEASLES,44,0.64,1966-01-22,1,1966,January,0.5084388185654009,0.4166666666666667,0.20041899441340782,0.24314024390243905
196604,NM,new mexico,HEPATITIS A,21,2.09,1966-01-22,1,1966,January,0.580168776371308,0.3645833333333333,0.036312849162011177,0.2964939024390244
196604,NM,new mexico,MEASLES,1,0.1,1966-01-22,1,1966,January,0.580168776371308,0.3645833333333333,0.036312849162011177,0.2964939024390244
196604,NY,new york,HEPATITIS A,71,0.4,1966-01-22,1,1966,January,0.33333333333333326,0.4375,0.12988826815642457,0.19131097560975613
196604,NY,new york,MEASLES,475,2.66,1966-01-22,1,1966,January,0.33333333333333326,0.4375,0.12988826815642457,0.19131097560975613
196604,NY,new york,RUBELLA,41,0.23,1966-01-22,1,1966,January,0.33333333333333326,0.4375,0.12988826815642457,0.19131097560975613
196604,OH,ohio,HEPATITIS A,29,0.28,1966-01-22,1,1966,January,0.47468354430379744,0.40104166666666663,0.26117318435754183,0.3231707317073171
196604,OH,ohio,MEASLES,101,0.98,1966-01-22,1,1966,January,0.47468354430379744,0.40104166666666663,0.26117318435754183,0.3231707317073171
196604,OR,oregon,HEPATITIS A,21,1.07,1966-01-22,1,1966,January,0.5316455696202531,0.5,0.057960893854748605,0.18521341463414637
196604,OR,oregon,MEASLES,29,1.47,1966-01-22,1,1966,January,0.5316455696202531,0.5,0.057960893854748605,0.18521341463414637
196604,OR,oregon,RUBELLA,30,1.52,1966-01-22,1,1966,January,0.5316455696202531,0.5,0.057960893854748605,0.18521341463414637
196604,PA,pennsylvania,HEPATITIS A,66,0.57,1966-01-22,1,1966,January,0.430379746835443,0.4114583333333333,0.2318435754189944,0.28277439024390244
196604,PA,pennsylvania,MEASLES,266,2.28,1966-01-22,1,1966,January,0.430379746835443,0.4114583333333333,0.2318435754189944,0.28277439024390244
196604,PA,pennsylvania,RUBELLA,1,0.01,1966-01-22,1,1966,January,0.430379746835443,0.4114583333333333,0.2318435754189944,0.28277439024390244
196604,RI,rhode island,HEPATITIS A,4,0.44,1966-01-22,1,1966,January,0.4662447257383967,0.46875,0.09148044692737431,0.10442073170731708
196604,RI,rhode island,MEASLES,7,0.78,1966-01-22,1,1966,January,0.4662447257383967,0.46875,0.09148044692737431,0.10442073170731708
196604,RI,rhode island,RUBELLA,3,0.33,1966-01-22,1,1966,January,0.4662447257383967,0.46875,0.09148044692737431,0.10442073170731708
196604,SC,south carolina,HEPATITIS A,3,0.12,1966-01-22,1,1966,January,0.7848101265822783,0.33854166666666663,0.1878491620111732,0.25533536585365857
196604,SC,south carolina,MEASLES,8,0.32,1966-01-22,1,1966,January,0.7848101265822783,0.33854166666666663,0.1878491620111732,0.25533536585365857
196604,SD,south dakota,HEPATITIS A,1,0.15,1966-01-22,1,1966,January,0.24894514767932485,0.27604166666666663,0.1270949720670391,0.2957317073170732
196604,SD,south dakota,MEASLES,0,0.0,1966-01-22,1,1966,January,0.24894514767932485,0.27604166666666663,0.1270949720670391,0.2957317073170732
196604,TN,tennessee,HEPATITIS A,26,0.68,1966-01-22,1,1966,January,0.670886075949367,0.3645833333333333,0.3379888268156424,0.3353658536585366
196604,TN,tennessee,MEASLES,465,12.17,1966-01-22,1,1966,January,0.670886075949367,0.3645833333333333,0.3379888268156424,0.3353658536585366
196604,TN,tennessee,RUBELLA,76,1.99,1966-01-22,1,1966,January,0.670886075949367,0.3645833333333333,0.3379888268156424,0.3353658536585366
196604,TX,texas,HEPATITIS A,41,0.39,1966-01-22,1,1966,January,0.8354430379746837,0.34895833333333337,0.32960893854748596,0.4954268292682927
196604,TX,texas,MEASLES,305,2.91,1966-01-22,1,1966,January,0.8354430379746837,0.34895833333333337,0.32960893854748596,0.4954268292682927
196604,TX,texas,RUBELLA,1,0.01,1966-01-22,1,1966,January,0.8354430379746837,0.34895833333333337,0.32960893854748596,0.4954268292682927
196604,UT,utah,HEPATITIS A,19,1.88,1966-01-22,1,1966,January,0.4599156118143459,0.4322916666666667,0.037709497206703906,0.25609756097560976
196604,UT,utah,MEASLES,18,1.78,1966-01-22,1,1966,January,0.4599156118143459,0.4322916666666667,0.037709497206703906,0.25609756097560976
196604,UT,utah,RUBELLA,6,0.59,1966-01-22,1,1966,January,0.4599156118143459,0.4322916666666667,0.037709497206703906,0.25609756097560976
196604,VA,virginia,HEPATITIS A,10,0.22,1966-01-22,1,1966,January,0.5907172995780591,0.34375,0.20041899441340782,0.27134146341463417
196604,VA,virginia,MEASLES,9,0.2,1966-01-22,1,1966,January,0.5907172995780591,0.34375,0.20041899441340782,0.27134146341463417
196604,VA,virginia,RUBELLA,5,0.11,1966-01-22,1,1966,January,0.5907172995780591,0.34375,0.20041899441340782,0.27134146341463417
196604,WA,washington,HEPATITIS A,6,0.2,1966-01-22,1,1966,January,0.5274261603375527,0.5104166666666666,0.0956703910614525,0.19131097560975613
196604,WA,washington,MEASLES,118,3.86,1966-01-22,1,1966,January,0.5274261603375527,0.5104166666666666,0.0956703910614525,0.19131097560975613
196604,WA,washington,RUBELLA,89,2.91,1966-01-22,1,1966,January,0.5274261603375527,0.5104166666666666,0.0956703910614525,0.19131097560975613
196604,WI,wisconsin,HEPATITIS A,3,0.07,1966-01-22,1,1966,January,0.2426160337552743,0.3958333333333333,0.12011173184357542,0.23551829268292684
196604,WI,wisconsin,MEASLES,1242,29.06,1966-01-22,1,1966,January,0.2426160337552743,0.3958333333333333,0.12011173184357542,0.23551829268292684
196604,WI,wisconsin,RUBELLA,132,3.09,1966-01-22,1,1966,January,0.2426160337552743,0.3958333333333333,0.12011173184357542,0.23551829268292684
196604,WV,west virginia,HEPATITIS A,9,0.51,1966-01-22,1,1966,January,0.5147679324894514,0.34895833333333337,0.33938547486033516,0.39862804878048785
196604,WV,west virginia,MEASLES,136,7.66,1966-01-22,1,1966,January,0.5147679324894514,0.34895833333333337,0.33938547486033516,0.39862804878048785
196604,WV,west virginia,RUBELLA,29,1.63,1966-01-22,1,1966,January,0.5147679324894514,0.34895833333333337,0.33938547486033516,0.39862804878048785
196604,WY,wyoming,HEPATITIS A,2,0.62,1966-01-22,1,1966,January,0.2953586497890296,0.4114583333333333,0.10544692737430167,0.2858231707317073
196604,WY,wyoming,MEASLES,0,0.0,1966-01-22,1,1966,January,0.2953586497890296,0.4114583333333333,0.10544692737430167,0.2858231707317073
196704,IA,iowa,HEPATITIS A,4,0.14,1967-01-21,1,1967,January,0.42194092827004226,0.5364583333333334,0.23044692737430164,0.32926829268292684
196704,IA,iowa,MEASLES,9,0.32,1967-01-21,1,1967,January,0.42194092827004226,0.5364583333333334,0.23044692737430164,0.32926829268292684
196704,IA,iowa,RUBELLA,25,0.9,1967-01-21,1,1967,January,0.42194092827004226,0.5364583333333334,0.23044692737430164,0.32926829268292684
196704,ID,idaho,HEPATITIS A,3,0.44,1967-01-21,1,1967,January,0.4135021097046413,0.53125,0.19203910614525138,0.3666158536585366
196704,ID,idaho,MEASLES,7,1.02,1967-01-21,1,1967,January,0.4135021097046413,0.53125,0.19203910614525138,0.3666158536585366
196704,IL,illinois,HEPATITIS A,16,0.15,1967-01-21,1,1967,January,0.5443037974683543,0.5416666666666666,0.30865921787709494,0.35518292682926833
196704,IL,illinois,MEASLES,23,0.21,1967-01-21,1,1967,January,0.5443037974683543,0.5416666666666666,0.30865921787709494,0.35518292682926833
196704,IL,illinois,RUBELLA,16,0.15,1967-01-21,1,1967,January,0.5443037974683543,0.5416666666666666,0.30865921787709494,0.35518292682926833
196704,IN,indiana,HEPATITIS A,21,0.42,1967-01-21,1,1967,January,0.5337552742616033,0.515625,0.28561452513966473,0.32393292682926833
196704,IN,indiana,MEASLES,17,0.34,1967-01-21,1,1967,January,0.5337552742616033,0.515625,0.28561452513966473,0.32393292682926833
196704,IN,indiana,RUBELLA,6,0.12,1967-01-21,1,1967,January,0.5337552742616033,0.515625,0.28561452513966473,0.32393292682926833
196704,KS,kansas,HEPATITIS A,1,0.05,1967-01-21,1,1967,January,0.6476793248945146,0.640625,0.2074022346368715,0.34527439024390244
196704,KY,kentucky,HEPATITIS A,14,0.44,1967-01-21,1,1967,January,0.6835443037974683,0.5625,0.2548882681564245,0.27362804878048785
196704,KY,kentucky,MEASLES,21,0.66,1967-01-21,1,1967,January,0.6835443037974683,0.5625,0.2548882681564245,0.27362804878048785
196704,KY,kentucky,RUBELLA,1,0.03,1967-01-21,1,1967,January,0.6835443037974683,0.5625,0.2548882681564245,0.27362804878048785
196704,LA,louisiana,HEPATITIS A,5,0.14,1967-01-21,1,1967,January,0.9641350210970464,0.5208333333333334,0.34986033519553067,0.3231707317073171
196704,LA,louisiana,MEASLES,6,0.17,1967-01-21,1,1967,January,0.9641350210970464,0.5208333333333334,0.34986033519553067,0.3231707317073171
196704,MA,massachusetts,HEPATITIS A,16,0.29,1967-01-21,1,1967,January,0.3966244725738396,0.4114583333333333,0.3177374301675977,0.3582317073170732
196704,MA,massachusetts,MEASLES,10,0.18,1967-01-21,1,1967,January,0.3966244725738396,0.4114583333333333,0.3177374301675977,0.3582317073170732
196704,MA,massachusetts,RUBELLA,21,0.38,1967-01-21,1,1967,January,0.3966244725738396,0.4114583333333333,0.3177374301675977,0.3582317073170732
196704,MD,maryland,HEPATITIS A,24,0.64,1967-01-21,1,1967,January,0.5991561181434599,0.484375,0.12779329608938547,0.18368902439024393
196704,MD,maryland,MEASLES,5,0.13,1967-01-21,1,1967,January,0.5991561181434599,0.484375,0.12779329608938547,0.18368902439024393
196704,MD,maryland,RUBELLA,1,0.03,1967-01-21,1,1967,January,0.5991561181434599,0.484375,0.12779329608938547,0.18368902439024393
196704,ME,maine,HEPATITIS A,5,0.5,1967-01-21,1,1967,January,0.18354430379746833,0.34895833333333337,0.14175977653631283,0.20807926829268295
196704,ME,maine,MEASLES,1,0.1,1967-01-21,1,1967,January,0.18354430379746833,0.34895833333333337,0.14175977653631283,0.20807926829268295
196704,ME,maine,RUBELLA,6,0.6,1967-01-21,1,1967,January,0.18354430379746833,0.34895833333333337,0.14175977653631283,0.20807926829268295
196704,MI,michigan,HEPATITIS A,63,0.73,1967-01-21,1,1967,January,0.31856540084388185,0.4791666666666667,0.28840782122905023,0.4192073170731707
196704,MI,michigan,MEASLES,44,0.51,1967-01-21,1,1967,January,0.31856540084388185,0.4791666666666667,0.28840782122905023,0.4192073170731707
196704,MI,michigan,RUBELLA,40,0.46,1967-01-21,1,1967,January,0.31856540084388185,0.4791666666666667,0.28840782122905023,0.4192073170731707
196704,MN,minnesota,HEPATITIS A,13,0.36,1967-01-21,1,1967,January,0.1645569620253164,0.3958333333333333,0.2053072625698324,0.3719512195121951
196704,MN,minnesota,MEASLES,6,0.16,1967-01-21,1,1967,January,0.1645569620253164,0.3958333333333333,0.2053072625698324,0.3719512195121951
196704,MS,mississippi,HEPATITIS A,12,0.54,1967-01-21,1,1967,January,0.8902953586497889,0.5260416666666666,0.2646648044692737,0.1974085365853659
196704,MS,mississippi,MEASLES,21,0.94,1967-01-21,1,1967,January,0.8902953586497889,0.5260416666666666,0.2646648044692737,0.1974085365853659
196704,MT,montana,HEPATITIS A,1,0.14,1967-01-21,1,1967,January,0.3248945147679325,0.4947916666666667,0.15712290502793297,0.36051829268292684
196704,MT,montana,MEASLES,24,3.42,1967-01-21,1,1967,January,0.3248945147679325,0.4947916666666667,0.15712290502793297,0.36051829268292684
196704,MT,montana,RUBELLA,11,1.57,1967-01-21,1,1967,January,0.3248945147679325,0.4947916666666667,0.15712290502793297,0.36051829268292684
196704,NC,north carolina,HEPATITIS A,5,0.1,1967-01-21,1,1967,January,0.7594936708860759,0.5104166666666666,0.14664804469273743,0.19969512195121952
196704,NC,north carolina,MEASLES,47,0.95,1967-01-21,1,1967,January,0.7594936708860759,0.5104166666666666,0.14664804469273743,0.19969512195121952
196704,ND,north dakota,HEPATITIS A,1,0.16,1967-01-21,1,1967,January,0.17088607594936706,0.421875,0.23114525139664804,0.4527439024390244
196704,ND,north dakota,MEASLES,25,3.99,1967-01-21,1,1967,January,0.17088607594936706,0.421875,0.23114525139664804,0.4527439024390244
196704,ND,north dakota,RUBELLA,7,1.12,1967-01-21,1,1967,January,0.17088607594936706,0.421875,0.23114525139664804,0.4527439024390244
196704,NE,nebraska,HEPATITIS A,1,0.07,1967-01-21,1,1967,January,0.5063291139240507,0.625,0.10963687150837989,0.256859756097561
196704,NE,nebraska,MEASLES,29,1.99,1967-01-21,1,1967,January,0.5063291139240507,0.625,0.10963687150837989,0.256859756097561
196704,NH,new hampshire,HEPATITIS A,1,0.14,1967-01-21,1,1967,January,0.26793248945147674,0.390625,0.2891061452513966,0.350609756097561
196704,NJ,new jersey,HEPATITIS A,21,0.3,1967-01-21,1,1967,January,0.5210970464135021,0.4479166666666667,0.19343575418994413,0.23551829268292684
196704,NJ,new jersey,MEASLES,22,0.32,1967-01-21,1,1967,January,0.5210970464135021,0.4479166666666667,0.19343575418994413,0.23551829268292684
196704,NM,new mexico,HEPATITIS A,26,2.6,1967-01-21,1,1967,January,0.6645569620253164,0.5729166666666666,0.006284916201117317,0.26371951219512196
196704,NM,new mexico,MEASLES,26,2.6,1967-01-21,1,1967,January,0.6645569620253164,0.5729166666666666,0.006284916201117317,0.26371951219512196
196704,NY,new york,HEPATITIS A,90,0.5,1967-01-21,1,1967,January,0.3396624472573839,0.453125,0.23533519553072627,0.30640243902439024
196704,NY,new york,MEASLES,28,0.16,1967-01-21,1,1967,January,0.3396624472573839,0.453125,0.23533519553072627,0.30640243902439024
196704,NY,new york,RUBELLA,23,0.13,1967-01-21,1,1967,January,0.3396624472573839,0.453125,0.23533519553072627,0.30640243902439024
196704,OH,ohio,HEPATITIS A,30,0.29,1967-01-21,1,1967,January,0.5232067510548523,0.5208333333333334,0.22835195530726257,0.28734756097560976
196704,OH,ohio,MEASLES,22,0.21,1967-01-21,1,1967,January,0.5232067510548523,0.5208333333333334,0.22835195530726257,0.28734756097560976
196704,OH,ohio,RUBELLA,10,0.1,1967-01-21,1,1967,January,0.5232067510548523,0.5208333333333334,0.22835195530726257,0.28734756097560976
196704,OK,oklahoma,HEPATITIS A,7,0.28,1967-01-21,1,1967,January,0.8016877637130803,0.6510416666666667,0.36173184357541893,0.44664634146341464
196704,OK,oklahoma,MEASLES,47,1.89,1967-01-21,1,1967,January,0.8016877637130803,0.6510416666666667,0.36173184357541893,0.44664634146341464
196704,OR,oregon,HEPATITIS A,45,2.27,1967-01-21,1,1967,January,0.5232067510548523,0.4791666666666667,0.20181564245810055,0.34222560975609756
196704,OR,oregon,MEASLES,55,2.78,1967-01-21,1,1967,January,0.5232067510548523,0.4791666666666667,0.20181564245810055,0.34222560975609756
196704,OR,oregon,RUBELLA,17,0.86,1967-01-21,1,1967,January,0.5232067510548523,0.4791666666666667,0.20181564245810055,0.34222560975609756
196704,PA,pennsylvania,HEPATITIS A,28,0.24,1967-01-21,1,1967,January,0.4599156118143459,0.484375,0.22206703910614525,0.27210365853658536
196704,PA,pennsylvania,MEASLES,30,0.26,1967-01-21,1,1967,January,0.4599156118143459,0.484375,0.22206703910614525,0.27210365853658536
196704,RI,rhode island,HEPATITIS A,3,0.33,1967-01-21,1,1967,January,0.4493670886075949,0.4270833333333333,0.30167597765363124,0.33384146341463417
196704,RI,rhode island,MEASLES,0,0.0,1967-01-21,1,1967,January,0.4493670886075949,0.4270833333333333,0.30167597765363124,0.33384146341463417
196704,RI,rhode island,RUBELLA,3,0.33,1967-01-21,1,1967,January,0.4493670886075949,0.4270833333333333,0.30167597765363124,0.33384146341463417
196704,SC,south carolina,HEPATITIS A,5,0.2,1967-01-21,1,1967,January,0.8586497890295358,0.5208333333333334,0.15991620111731844,0.22484756097560976
196704,SC,south carolina,MEASLES,2,0.08,1967-01-21,1,1967,January,0.8586497890295358,0.5208333333333334,0.15991620111731844,0.22484756097560976
196704,SC,south carolina,RUBELLA,5,0.2,1967-01-21,1,1967,January,0.8586497890295358,0.5208333333333334,0.15991620111731844,0.22484756097560976
196704,SD,south dakota,HEPATITIS A,1,0.15,1967-01-21,1,1967,January,0.3649789029535865,0.5625,0.1717877094972067,0.34451219512195125
196704,SD,south dakota,MEASLES,0,0.0,1967-01-21,1,1967,January,0.3649789029535865,0.5625,0.1717877094972067,0.34451219512195125
196704,TN,tennessee,HEPATITIS A,25,0.65,1967-01-21,1,1967,January,0.7489451476793249,0.5572916666666666,0.23882681564245808,0.22713414634146345
196704,TN,tennessee,MEASLES,40,1.04,1967-01-21,1,1967,January,0.7489451476793249,0.5572916666666666,0.23882681564245808,0.22713414634146345
196704,TN,tennessee,RUBELLA,19,0.49,1967-01-21,1,1967,January,0.7489451476793249,0.5572916666666666,0.23882681564245808,0.22713414634146345
196704,TX,texas,HEPATITIS A,69,0.65,1967-01-21,1,1967,January,0.9430379746835441,0.6145833333333334,0.15013966480446927,0.2995426829268293
196704,TX,texas,MEASLES,300,2.83,1967-01-21,1,1967,January,0.9430379746835441,0.6145833333333334,0.15013966480446927,0.2995426829268293
196704,UT,utah,HEPATITIS A,3,0.29,1967-01-21,1,1967,January,0.4831223628691983,0.4895833333333333,0.07751396648044692,0.2995426829268293
196704,UT,utah,MEASLES,2,0.2,1967-01-21,1,1967,January,0.4831223628691983,0.4895833333333333,0.07751396648044692,0.2995426829268293
196704,UT,utah,RUBELLA,5,0.49,1967-01-21,1,1967,January,0.4831223628691983,0.4895833333333333,0.07751396648044692,0.2995426829268293
196704,VA,virginia,HEPATITIS A,14,0.31,1967-01-21,1,1967,January,0.6561181434599156,0.5052083333333334,0.11452513966480446,0.17759146341463417
196704,VA,virginia,MEASLES,133,2.95,1967-01-21,1,1967,January,0.6561181434599156,0.5052083333333334,0.11452513966480446,0.17759146341463417
196704,VA,virginia,RUBELLA,14,0.31,1967-01-21,1,1967,January,0.6561181434599156,0.5052083333333334,0.11452513966480446,0.17759146341463417
196704,WA,washington,HEPATITIS A,16,0.5,1967-01-21,1,1967,January,0.5379746835443038,0.5364583333333334,0.2053072625698324,0.31097560975609756
196704,WA,washington,MEASLES,248,7.81,1967-01-21,1,1967,January,0.5379746835443038,0.5364583333333334,0.2053072625698324,0.31097560975609756
196704,WA,washington,RUBELLA,163,5.14,1967-01-21,1,1967,January,0.5379746835443038,0.5364583333333334,0.2053072625698324,0.31097560975609756
196704,WI,wisconsin,HEPATITIS A,18,0.42,1967-01-21,1,1967,January,0.2573839662447257,0.4322916666666667,0.22765363128491617,0.35289634146341464
196704,WI,wisconsin,MEASLES,67,1.56,1967-01-21,1,1967,January,0.2573839662447257,0.4322916666666667,0.22765363128491617,0.35289634146341464
196704,WV,west virginia,HEPATITIS A,15,0.85,1967-01-21,1,1967,January,0.5822784810126582,0.515625,0.22695530726256982,0.2759146341463415
196704,WV,west virginia,MEASLES,34,1.92,1967-01-21,1,1967,January,0.5822784810126582,0.515625,0.22695530726256982,0.2759146341463415
196704,WV,west virginia,RUBELLA,21,1.19,1967-01-21,1,1967,January,0.5822784810126582,0.515625,0.22695530726256982,0.2759146341463415
196704,WY,wyoming,HEPATITIS A,6,1.86,1967-01-21,1,1967,January,0.3649789029535865,0.5833333333333334,0.1270949720670391,0.3094512195121951
196804,IA,iowa,HEPATITIS A,11,0.39,1968-01-27,1,1968,January,0.43881856540084385,0.578125,0.3037709497206703,0.4092987804878049
196804,IA,iowa,MEASLES,2,0.07,1968-01-27,1,1968,January,0.43881856540084385,0.578125,0.3037709497206703,0.4092987804878049
196804,IA,iowa,MUMPS,297,10.6,1968-01-27,1,1968,January,0.43881856540084385,0.578125,0.3037709497206703,0.4092987804878049
196804,IA,iowa,RUBELLA,20,0.71,1968-01-27,1,1968,January,0.43881856540084385,0.578125,0.3037709497206703,0.4092987804878049
196804,ID,idaho,HEPATITIS A,3,0.43,1968-01-27,1,1968,January,0.4156118143459916,0.5364583333333334,0.08659217877094973,0.25152439024390244
196804,ID,idaho,MEASLES,0,0.0,1968-01-27,1,1968,January,0.4156118143459916,0.5364583333333334,0.08659217877094973,0.25152439024390244
196804,ID,idaho,MUMPS,14,2.01,1968-01-27,1,1968,January,0.4156118143459916,0.5364583333333334,0.08659217877094973,0.25152439024390244
196804,IL,illinois,HEPATITIS A,45,0.41,1968-01-27,1,1968,January,0.5084388185654009,0.453125,0.223463687150838,0.2621951219512195
196804,IL,illinois,MEASLES,128,1.16,1968-01-27,1,1968,January,0.5084388185654009,0.453125,0.223463687150838,0.2621951219512195
196804,IL,illinois,MUMPS,176,1.6,1968-01-27,1,1968,January,0.5084388185654009,0.453125,0.223463687150838,0.2621951219512195
196804,IL,illinois,RUBELLA,7,0.06,1968-01-27,1,1968,January,0.5084388185654009,0.453125,0.223463687150838,0.2621951219512195
196804,IN,indiana,HEPATITIS A,4,0.08,1968-01-27,1,1968,January,0.49156118143459915,0.4114583333333333,0.24162011173184356,0.2759146341463415
196804,IN,indiana,MEASLES,13,0.26,1968-01-27,1,1968,January,0.49156118143459915,0.4114583333333333,0.24162011173184356,0.2759146341463415
